id,created_at,username,tweet
928049423543713793,2017-11-07 16:59:59 MST,auntinaz,"Trump: Gun control would have left ""hundreds more dead"" in Texas church  https://t.co/vyBTSh5D2G via @HuffPostPol"
928049421551628289,2017-11-07 16:59:59 MST,mediatewithmark,"Was Jeff Flake purposely letting us see how uninformed he is about the “gun control” issue? If so, he succeeded!  https://t.co/pRiOpRSjOF"
928049409128005632,2017-11-07 16:59:56 MST,cowgirl9471,@FoxNews @_Arcy__ @POTUS Why is this attention seeking reporter asking about gun control when he's in South Korea -it should be about Asian partnership
928049395676958720,2017-11-07 16:59:52 MST,angeljrivera08,Jesus Christ Democrats are so obsessed with #GunControl. None of those votes by @SenSanders are not the end of world. These votes do not negate the fact that he's a true progressive on economic issues. That's what matters.  https://t.co/m6GW0ZeXye
928049384109084672,2017-11-07 16:59:50 MST,chasingthemind,Ok when the Fox News pundits are having this conversation maybe the tide is turning? #wishfulthinking #GunControl  https://t.co/jJKRtpBpae
928049370288795649,2017-11-07 16:59:46 MST,michaelcoren,Emasculated by conservative politicians who oppose all gun control. You know this to be the case!  https://t.co/pVN8LYHB9G
928049347954065408,2017-11-07 16:59:41 MST,themom101,"@TuckerCarlson @FoxNews if dems demand gun control, that include movies &amp; ""war game"" &amp; excessively violent video games? #ohheck #crybabies"
928049337099223040,2017-11-07 16:59:38 MST,jimmie1938,"#GunControl Kerr- In Fact CALL OUT Schumer ""Publicly"" to sponsor such  MANDATORY  ""gun control"" legislation- He won't-Spends his time OPPOSING ""everything"""
928049301632122881,2017-11-07 16:59:30 MST,obiwancanblowme,@SpeakerRyan I'm inclined to say that they need gun control or better leadership...both? Wow - you really are as dumb as you look.
928049298796814336,2017-11-07 16:59:29 MST,nikbaret,"Reporter Asked Trump About Gun Control, SUDDENLY All Hell Broke Loose | informed folks  https://t.co/8uHGlnHIX2"
928049286398595072,2017-11-07 16:59:26 MST,theceomagazineg,"Stricter #GunControl laws ""not gonna help"" — @realDonaldTrump #GunControlNow   https://t.co/1MZw31gGKh"
928049283542212609,2017-11-07 16:59:26 MST,dorunda,Retweeted Gun Shots (@Gun_Shots):  The American Revolution would never have happened with gun control.
928049269000478720,2017-11-07 16:59:22 MST,xscoutie,NBC News: Trump Cites Chicago to Say Gun Control Doesn't Work. Researchers Disagree.  https://t.co/XxxJyuyqSe
928049251535372289,2017-11-07 16:59:18 MST,bsygrrrl,"Paul Ryan suggested that ""prayer works"" as an effective form of gun control.  https://t.co/9b1CeG1vMi"
928049210007654401,2017-11-07 16:59:08 MST,belovad163,Gun Control's Racist History  https://t.co/eD1VacOTxN via @YouTube
928049198234140672,2017-11-07 16:59:05 MST,heidi_rasor,"@BreitbartNews Gun control is clearly working in Chicago. There are NO bad guns, just bad people. Along with knives, trucks, tire irons etc. No fix for unstable humans."
928049168131686401,2017-11-07 16:58:58 MST,_callmemal,@njh2005 This is clapping back at people who say “it’s soon to discuss issues of gun control/violence” in the days after mass killings. “Don’t politicize tragedy!” All that kind of stuff.
928049166789632001,2017-11-07 16:58:58 MST,joduan,"@Mandy_Rabble Well Mandy, we're not all a good judge of character. It always comes to this: guns, knifes and bombs don't kill anything, it's the people in control that use them to kill."
928049163916341248,2017-11-07 16:58:57 MST,farmer_dave999,@Garyured Gun control does not solve gun deaths look at Sth Africa &amp; a lot of other countries NZ has semi-auto gun but no gun massacres in last 20 yrs but Australia has had one that media ignores 4 dead + shooter
928049148229689344,2017-11-07 16:58:53 MST,ironetc2,"Reporter Asked Trump About Gun Control, SUDDENLY All Hell Broke Loose  https://t.co/zTCaXHROk6 via @YouTube I am with Trump!!"
928049094500782080,2017-11-07 16:58:41 MST,steventdennis,Senate Judiciary's going to have it's first gun control hearing in a long while next week. Bump stocks/background check system.
928049069636882433,2017-11-07 16:58:35 MST,jamesmfoster7,@BreitbartNews Liberal gun control was demonstrated during operation Fast And Furious
928049056722567169,2017-11-07 16:58:32 MST,electricchimp,We will never see semi-decent gun control as long as money controls politics &amp; arms dealing is one of the world's largest industries.  The latter won't change as long as supplying global war is so profitable; the former is up to us- but also up to corruption-saturated politicians
928049038045384704,2017-11-07 16:58:27 MST,620wjdx,Trump: Stricter Gun Control Wouldn't Have Stopped Texas Shooter http://ihe.art/95ujj3O
928049026435633152,2017-11-07 16:58:24 MST,gregcampnc,"@akruglov @NRA Sort the data by homicide rate. Ours is 3.2/100,000, much like the countries below us, while the ones above us are in the high two figures. And every nation above us has strict gun control."
928048988896546816,2017-11-07 16:58:15 MST,mattmcneilshow,"We've allowed the @nra and pro gun kooks to control the debate. Enough!, After Texas, it's apparent they have no intent on addressing these gun slaughters. They have caused this mess. We're going to clean it up!  We need the #28thAmendment NOW!  Fix the 2nd, before it's too late!"
928048978536493062,2017-11-07 16:58:13 MST,sossueme,we'd better start arming school kids as no gun control is coming.  https://t.co/JEmvpWEQoo
928048978389696512,2017-11-07 16:58:13 MST,lidp23,"@FoxNews Because it’s absolute BS. Moments of silence should be followed by moments of action, but they never are when it comes to guns. #GunControl"
928048970022211586,2017-11-07 16:58:11 MST,louisethebaker,#280Characters? Oh good. GUN CONTROL NOW. GUN CONTROL NOW. GUN CONTROL NOW. GUN CONTROL NOW.  GUN CONTROL NOW.  GUN CONTROL NOW.  GUN CONTROL NOW.  GUN CONTROL NOW.  GUN CONTROL NOW.  GUN CONTROL NOW.  GUN CONTROL NOW.  GUN CONTROL NOW.  GUN CONTROL NOW.  #GunControlNow
928048954029367296,2017-11-07 16:58:07 MST,akubot,#guncontrol  https://t.co/jXRSGsNKm2
928048938233540608,2017-11-07 16:58:03 MST,5bobbyarmstrong,@markjschilling @michaelcoren I am actually in favour of stricter gun laws and gun control. Thank you for responding. Still waiting for MC
928048905543147521,2017-11-07 16:57:56 MST,wazupnaija,Vic Mensa Makes Strong Call for Gun Control After Texas Church Massacre -  https://t.co/SKmKCoXSi6
928048892087648256,2017-11-07 16:57:52 MST,kestfatigue,@JamesHyden1 @KathrynTomashu1 @CooperFreshley @SenSanders So USA can’t pass gun control laws because we have trains? can’t control or inspect trains? Only countries without trains can have laws?
928048887142731781,2017-11-07 16:57:51 MST,bilalawan81,@piersmorgan Piers i see you have voiced alot on gun control..do programs etc...if american people dont want it think you shouldn't waste anymore energy on this..
928048865911111681,2017-11-07 16:57:46 MST,usctim2,The Obama admin had every opportunity in '09 to make changes to gun control  Issues and did nothing.  https://t.co/FAx1ycxVqu
928048859783168001,2017-11-07 16:57:45 MST,joy105com,#Michigan Panel OKs Concealed Guns In Schools  https://t.co/6Af3CAddIi #ConcealedWeapons #Guncontrol #Joy105com
928048831005999104,2017-11-07 16:57:38 MST,hailmarxism,Democrats must've had a good day- #maga trolls are out in force. #Trump will be invisible in those orange gitmo overalls #potus #GunControl
928048814082183170,2017-11-07 16:57:34 MST,johnson_stern,"WHAT A STATEMENT:  “Once America decided killing children was bearable, it was over.”  https://t.co/kcnf0XnO9s  #GunSense #NRA #GunControl"
928048796369502208,2017-11-07 16:57:30 MST,ctnewsagency,"What's the difference between CT #Democrats and CT #Republicans?  Democrats don't support a racist, mentally unstable President. They don't want to take away your #Medicare. Believe in strong #GunControl. GO VOTE! #SouthWindsor #ElectionDay #CTPolitics  https://t.co/TjMy6wCWFh"
928048779835604992,2017-11-07 16:57:26 MST,neonvansoda,@RepAndyHarrisMD @NRA Andy is the only Maryland Rep. to accept Gun Lobby CA$H Did $20400 buy your Common Sense? Silence on #bumpstocks during 600 shot #LasVegasShooting &amp; Silent now on #GunControl #TexasChurchMassacre MD wants #GunSense #HoldingMDBack #FlipTheFirst   https://t.co/51yVxiCfoM
928048733035438080,2017-11-07 16:57:14 MST,xonearth,@Lnnie As with Congress and gun control.
928048722063142912,2017-11-07 16:57:12 MST,jannae_desiena,"@RWPUSA It's never the ""right time"" for them to talk about gun control."
928048698168356865,2017-11-07 16:57:06 MST,speakinfromtn,"His reaction is appropriate, he didn’t call for gun control because gun control hasn’t worked &amp; won’t work. Extreme Vetting &amp; travel bans work on foreign born terrorists looking to come to America.  https://t.co/cL3e0MkGtg"
928048692388614146,2017-11-07 16:57:05 MST,juslyn259,@marklevinshow That's right..Gun Control has zero to do with these sicko worthless scum that cowardly kill. Good human beings respect gun law.
928048653792456704,2017-11-07 16:56:56 MST,pqpolitics,"From 1966 to 2012, 31% of the gunmen in mass shootings worldwide were American  https://t.co/SPGzLb7Ucf #SutherlandSprings #Texas #guncontrol  https://t.co/3meTB33qno"
