id,created_at,username,tweet
1325226507355234305,2020-11-07 16:59:55 MST,ilsenotelsa,"Polish women have protested the new abortion ban law to the extent that Poland may have to change or reverse the law completely. They won’t work, clean, go to the store, they won’t do anything besides protest every single day. I am SO SO SO proud to be a Polish woman."
1325226492280905728,2020-11-07 16:59:51 MST,kerrytresise,She does NOT have to justify why she is having an abortion because her circumstances are NONE OF YOUR BUISNESS!
1325226484890480641,2020-11-07 16:59:50 MST,masterbearjedi,"Are they a woman who heard Joe Biden say “the answer is there has to be some kind of punishment” as Trump did on March 30, 2016 when asked whether women should be punished for having abortions if the procedure becomes illegal?"
1325226481874821120,2020-11-07 16:59:49 MST,bruce_schlink,Biden says he’ll join pro-abortion Paris Climate Agreement as soon as he’s president | News | Lifesitenews  https://t.co/FBXEm1PKz6  A lot people don't relies that abortion and climate movement are part of the same agenda because the more people that are born the more fossil fuel
1325226458101518337,2020-11-07 16:59:43 MST,jasgagger,dude on my snapchat posting pictures of dead babies on his story saying that biden is gonna make 2 year old abortion illegals
1325226449205399555,2020-11-07 16:59:41 MST,brandt_mike,Biden Says Taxpayers Must Pay for Abortions  https://t.co/xt0cgM3Hy1
1325226440237875200,2020-11-07 16:59:39 MST,n0tcr3ative,@citigyal i’m down to legalize abortion in the 100+ term
1325226429081145345,2020-11-07 16:59:36 MST,mds2cents,The whole 'decency' thing was a #Democrat &amp; fake-news media ploy to get gullible types like you to hate #Trump. They tried everything but decency... that was a joke.  What's indecent is what's shown in movies &amp; on TV every day but none of you seem to care.  Indecent is abortion!
1325226409086902273,2020-11-07 16:59:32 MST,anthony66499826,"@DevinsCat1 @ReebX1 I'm afraid for so many now in KS. Democrats will lose what power we have when Redistricting goes full Gerrymander. Then they enact draconian abortion laws like prosecutions for miscarriages, death penalty for abortion. I'll sell and leave."
1325226405102301188,2020-11-07 16:59:31 MST,frederickbasti6,"@PaulSPurvis How do you believe Joe Biden owns multiple million dollar homes on a government salary? What do you think the result will be when he packs the courts with pro abortion, pro gay marriage, pro transgender surgery at age 8 judges who will drive Christianity out of public square?"
1325226360671854592,2020-11-07 16:59:20 MST,faithofthrones,@matheny_brenda @Franklin_Graham People who vote for Biden are blind.. it’s obvious if you read your Bible I ain’t judging you.. Biden supports abortion full term .. trump does not. Sex education in school.. trump wants abstinence promoted in school. Biden wants god out.. trump wants god in. It’s that simple.
1325226343529930752,2020-11-07 16:59:16 MST,runelitburst,@bigalsbigart I hope it is a lie. Lots of things these days love to lie. Though I was told most Democrats support abortion but I don't. Only if the baby is about to die on the inside of the mother I guess because that is depressing.
1325226341793472512,2020-11-07 16:59:16 MST,oddsenseofhumor,"@dpakman Quiet fool! First we have to get cannabis use made compulsory, the drive through abortion clinics set up and the ""Immigrants pick any home to take over"" initiative to set up before we do any of those!"
