id,created_at,username,tweet
1325226508961636353,2020-11-07 16:59:55 MST,blh4house,@JohnPerkins33 Really? Many laws get broken and Dems seem to look the other way if it's to there benefit. And no. We won't. That's a hill I'm willing to die on. To fight for that right to fight for our property. Plus my county cops have vowed to not enforce gun control laws.
1325226250105839617,2020-11-07 16:58:54 MST,bernster2011,@AlCampbeII @sueperkins And sun and eclipses and spelling and telling lies and gun control and prison reform and minimum wage and ....
1325226219495804929,2020-11-07 16:58:46 MST,pollyshouldntbe,"@ContraPoints @lets_go_birding Move to Canada, we don't fully have our shit together, but trans rights are legally acknowledged, we have gun control, and are seen globally as a world leader in doughnut shop access!"
1325226120363511809,2020-11-07 16:58:23 MST,susy412,"Any Trump supporters threatening to move to 'England' please don't. We have gun control, allow gay marriage and legalised abortions - you know, all the things you're against......"
1325225712652062720,2020-11-07 16:56:46 MST,nr_monolith,@ericbradner @KCMktgChick @jomalleydillon The gun control is the biggest problem I have with biden and trump.
1325225482481266690,2020-11-07 16:55:51 MST,nr_monolith,@Spocktoberfest You want gun control but you also want to abolish the police?
1325225234782253058,2020-11-07 16:54:52 MST,handimanner,"@20jarett24 @AnikoTHomas We have only control over ourselves.... We can never control anything other than our own lives. No justifications, no denials. a gun is powerless against a peaceful world, a just world. and so we progress towards that goal.. until fear is no longer marketable."
1325225224078577665,2020-11-07 16:54:49 MST,westcoastsins,"""well maybe they voted for trump because of other policies, like taxes or gun control"" REALLY? YOU THINK ITS ACCEPTABLE FOR THEM TO PRIORITIZE BRINGING A GUN INTO WALMART OVER MY COMMUNITY BEING KILLED IN THE STREETS? FUCK. YOU."
1325224988958486531,2020-11-07 16:53:53 MST,davejjanderson,@JohnDKay72 @BorisJohnson Yea they all love their guns that much they want to move to a country that has one of the strictest gun control laws in the world. Don’t think they’ve thought that through 😂
1325224964652412928,2020-11-07 16:53:47 MST,debbyedebbs,@BrianJDennis @karoagono Giving guns to people/groups they control is to ensure they have the power to maintain the suppression of the people's voices &amp; human rights.
1325224906964037632,2020-11-07 16:53:33 MST,tacticoolmemes,"@rxbyrxd @XGLoki7 Cops enforce gun control, so stop pretending you believe ACAB."
1325224603153801218,2020-11-07 16:52:21 MST,nr_monolith,@fxlangfordxt I'm sorry to say but gun control will not stop school shootings. It'll make it worse since there would be less people able to stop it. Instead he should be funding mental health research and deradicalization so we can stop the school shooters before they commit the act.
1325224350283407366,2020-11-07 16:51:21 MST,william_now92,@Prince_Kropotkn @Noahpinion Toomey is pretty pro gun control.
1325224095127134209,2020-11-07 16:50:20 MST,stopthespend,"#PatriotsFight #PatriotsLockAndLoad #PatriotsCalled2Action We can't let Evil fraud @JoeBiden or wicked witch @SenKamalaHarris steal this election to silence freedom of speech, run up the deficit and pursue gun control!!"
1325223669250060288,2020-11-07 16:48:38 MST,babayaga947,"@AndrewYang Ya and they new 7 million gun owners will be forced to pay a tax or face 10 years in prison with bidens gun control, that will pass with a D majority. They bought them because they know you can't protect them!!! Yet yall wanna pass laws to tax them or throw them in prison for it."
1325223558876815366,2020-11-07 16:48:12 MST,sabotagebeats,@WargSneezes @GeorgeTakei Seems like maybe gun control is probably not a great idea then eh
1325223459434033153,2020-11-07 16:47:48 MST,sabotagebeats,@GeorgeTakei Gun control probably not a good idea at this point because they're heavily armed
1325223186540204032,2020-11-07 16:46:43 MST,taylorclaypoole,"@kenfoulmouths Remember this when you hear about Gun Control, Freedom of Speech, Property Rights, Personal Autonomy, and other hot issues the next four years.  Remember what side you chose and it wasn't freedom.  https://t.co/yzrKsTXyiw"
1325223175307878400,2020-11-07 16:46:41 MST,shaqwantyson,"@FearThe18Beard @Joshiwa_12 @sacry_colter @TSM_Myth If someone wants to mow you down, they'll find illegal ways to buy guns. Bidens way of thinking is backwards when it comes to gun control. I'm not giving you jack shit if you try to take away my weapon"
1325223137416368128,2020-11-07 16:46:32 MST,desertprimrose,"Just for the record,  We're not taking guns away, we're fighting for reasonable gun control. What is it with people needing semi-automatic weapons? That's a war gun, made to kill massive amounts of people at once. Normal citizens do not need to carry those."
1325222922538127360,2020-11-07 16:45:40 MST,mikeyaye,"Montanans against gun control, suing NYC, and more! This Week in Gun Rig...  https://t.co/ya92IFwRgX via @YouTube #2A #gunrights #2AShallNotBeInfringed #2ndamendment #2ADefenders #SelfDefenseIsAHumanRight #2ANews #2ndamendmentnews  #Savethe2A #GunVote #newgunowners"
1325222889361207297,2020-11-07 16:45:32 MST,oblomov,"&gt; An unprecedented number of traditionally R voters has (provisionally?) switched sides just to get rid of him.  His term not even over, and already people are looking favorably at typically Dem points (single-payer healthcare, green energy, gun control) even on Fox News polls. &gt;"
1325222876895608838,2020-11-07 16:45:29 MST,handimanner,@20jarett24 @AnikoTHomas a gun is a product. The product is either for food or fear. Fear sells more. Fear of Socialism Fear of Minorities Fear of Homosexuality Fear of loss of control....and that's why guns are marketed...a defense against loss of control. Control we never had....
1325222747610476544,2020-11-07 16:44:59 MST,jayjayblack133,@CarterCruise @Houseofanaconda @KSLibraryGirl peoples  rights  than why  try to have a gun control  ? does me  hunting  hurt  anyone ? nope   does ur 2nd amendment  say we cant  have ar-15s  ? no it says right to bear arms  so than why do they want gun control
1325222318650503169,2020-11-07 16:43:16 MST,ndnwct7d1kuvm4t,The issues of racism and gun control can't wait any longer.  人種差別や銃規制の問題は、もうこれ以上待てない。
1325222002395934720,2020-11-07 16:42:01 MST,memecannot,"@scottbrooker1 Just so your 6 followers know what’s up, we had this conversation in the DMs. Joe Biden is not going to take your guns, and late term abortion exists as a medical necessity. The only way to end abortions is sex education and birth control. We have proven this with experiments.  https://t.co/cKl3XGWp2A"
1325221966358458368,2020-11-07 16:41:52 MST,druidsprout,"3. She’s very pro gun control but not trying to eliminate guns. She calls for mandatory background checks, ban of assault weapons, gun manufacture regulations, and tightening loopholes in gun laws. I wholeheartedly support that."
1325221883122487297,2020-11-07 16:41:33 MST,nr_monolith,"@ElephantCoyote Gun control will not stop the killing, it will only make it worse by keeping guns out of the hands of people that need them to defend themselves. We should be focusing more on mental health research and deradicalization."
1325221513331503104,2020-11-07 16:40:04 MST,haynessheath,"@jakewarsaw @steel8883 @realDonaldTrump Where are you going? Canada, Australia, New Zealand and almost every country in Europe has all the things that Trump supporters are scared of- Free health care, fair taxes, properly funded public services including schools and Gun control. No other country wants you sweetie 🤷‍♂️"
1325221458642042881,2020-11-07 16:39:51 MST,kay_monroe321,@beinlibertarian I can’t wait to be made a felon overnight with Biden’s executive orders for gun control. 😍
1325221369332772864,2020-11-07 16:39:30 MST,unseenguest001,"@Miami_man2k17 @realDonaldTrump Higher taxes for the rich and gun control* Yeah, maybe the US will finally become a first world country 😀"
1325221343680454656,2020-11-07 16:39:24 MST,nr_monolith,@rxbyrxd @XGLoki7 Gun control will not stop school shootings. If you make all guns illegal the school shooters will just get guns illegal. Instead we should be focusing on deradicalization and mental health rather than banning guns.
